id,price_doc
30474,6185502.614359275
30475,6185502.614359275
30476,6185502.614359275
30477,6185502.614359275
30478,6185502.614359275
30479,6185502.614359275
30480,6185502.614359275
30481,6185502.614359275
30482,6185502.614359275
30483,6185502.614359275
30484,6185502.614359275
30485,6185502.614359275
30486,6185502.614359275
30487,6185502.614359275
30488,6185502.614359275
30489,6185502.614359275
30490,6185502.614359275
30491,6185502.614359275
30492,6185502.614359275
30493,6185502.614359275
30494,6185502.614359275
30495,6185502.614359275
30496,6185502.614359275
30497,6185502.614359275
30498,6185502.614359275
30499,6185502.614359275
30500,6185502.614359275
30501,6185502.614359275
30502,6185502.614359275
30503,6185502.614359275
30504,6185502.614359275
30505,6185502.614359275
30506,6185502.614359275
30507,6185502.614359275
30508,6185502.614359275
30509,6185502.614359275
30510,6185502.614359275
30511,6185502.614359275
30512,6185502.614359275
30513,6185502.614359275
30514,6185502.614359275
30515,6185502.614359275
30516,6185502.614359275
30517,6185502.614359275
30518,6185502.614359275
30519,6185502.614359275
30520,6185502.614359275
30521,6185502.614359275
30522,6185502.614359275
30523,6185502.614359275
30524,6185502.614359275
30525,6185502.614359275
30526,6185502.614359275
30527,6185502.614359275
30528,6185502.614359275
30529,6185502.614359275
30530,6185502.614359275
30531,6185502.614359275
30532,6185502.614359275
30533,6185502.614359275
30534,6185502.614359275
30535,6185502.614359275
30536,6185502.614359275
30537,6185502.614359275
30538,6185502.614359275
30539,6185502.614359275
30540,6185502.614359275
30541,6185502.614359275
30542,6185502.614359275
30543,6185502.614359275
30544,6185502.614359275
30545,6185502.614359275
30546,6185502.614359275
30547,6185502.614359275
30548,6185502.614359275
30549,6185502.614359275
30550,6185502.614359275
30551,6185502.614359275
30552,6185502.614359275
30553,6185502.614359275
30554,6185502.614359275
30555,6185502.614359275
30556,6185502.614359275
30557,6185502.614359275
30558,6185502.614359275
30559,6185502.614359275
30560,6185502.614359275
30561,6185502.614359275
30562,6185502.614359275
30563,6185502.614359275
30564,6185502.614359275
30565,6185502.614359275
30566,6185502.614359275
30567,6185502.614359275
30568,6185502.614359275
30569,6185502.614359275
30570,6185502.614359275
30571,6185502.614359275
30572,6185502.614359275
30573,6185502.614359275
30574,6185502.614359275
30575,6185502.614359275
30576,6185502.614359275
30577,6185502.614359275
30578,6185502.614359275
30579,6185502.614359275
30580,6185502.614359275
30581,6185502.614359275
30582,6185502.614359275
30583,6185502.614359275
30584,6185502.614359275
30585,6185502.614359275
30586,6185502.614359275
30587,6185502.614359275
30588,6185502.614359275
30589,6185502.614359275
30590,6185502.614359275
30591,6185502.614359275
30592,6185502.614359275
30593,6185502.614359275
30594,6185502.614359275
30595,6185502.614359275
30596,6185502.614359275
30597,6185502.614359275
30598,6185502.614359275
30599,6185502.614359275
30600,6185502.614359275
30601,6185502.614359275
30602,6185502.614359275
30603,6185502.614359275
30604,6185502.614359275
30605,6185502.614359275
30606,6185502.614359275
30607,6185502.614359275
30608,6185502.614359275
30609,6185502.614359275
30610,6185502.614359275
30611,6185502.614359275
30612,6185502.614359275
30613,6185502.614359275
30614,6185502.614359275
30615,6185502.614359275
30616,6185502.614359275
30617,6185502.614359275
30618,6185502.614359275
30619,6185502.614359275
30620,6185502.614359275
30621,6185502.614359275
30622,6185502.614359275
30623,6185502.614359275
30624,6185502.614359275
30625,6185502.614359275
30626,6185502.614359275
30627,6185502.614359275
30628,6185502.614359275
30629,6185502.614359275
30630,6185502.614359275
30631,6185502.614359275
30632,6185502.614359275
30633,6185502.614359275
30634,6185502.614359275
30635,6185502.614359275
30636,6185502.614359275
30637,6185502.614359275
30638,6185502.614359275
30639,6185502.614359275
30640,6185502.614359275
30641,6185502.614359275
30642,6185502.614359275
30643,6185502.614359275
30644,6185502.614359275
30645,6185502.614359275
30646,6185502.614359275
30647,6185502.614359275
30648,6185502.614359275
30649,6185502.614359275
30650,6185502.614359275
30651,6185502.614359275
30652,6185502.614359275
30653,6185502.614359275
30654,6185502.614359275
30655,6185502.614359275
30656,6185502.614359275
30657,6185502.614359275
30658,6185502.614359275
30659,6185502.614359275
30660,6185502.614359275
30661,6185502.614359275
30662,6185502.614359275
30663,6185502.614359275
30664,6185502.614359275
30665,6185502.614359275
30666,6185502.614359275
30667,6185502.614359275
30668,6185502.614359275
30669,6185502.614359275
30670,6185502.614359275
30671,6185502.614359275
30672,6185502.614359275
30673,6185502.614359275
30674,6185502.614359275
30675,6185502.614359275
30676,6185502.614359275
30677,6185502.614359275
30678,6185502.614359275
30679,6185502.614359275
30680,6185502.614359275
30681,6185502.614359275
30682,6185502.614359275
30683,6185502.614359275
30684,6185502.614359275
30685,6185502.614359275
30686,6185502.614359275
30687,6185502.614359275
30688,6185502.614359275
30689,6185502.614359275
30690,6185502.614359275
30691,6185502.614359275
30692,6185502.614359275
30693,6185502.614359275
30694,6185502.614359275
30695,6185502.614359275
30696,6185502.614359275
30697,6185502.614359275
30698,6185502.614359275
30699,6185502.614359275
30700,6185502.614359275
30701,6185502.614359275
30702,6185502.614359275
30703,6185502.614359275
30704,6185502.614359275
30705,6185502.614359275
30706,6185502.614359275
30707,6185502.614359275
30708,6185502.614359275
30709,6185502.614359275
30710,6185502.614359275
30711,6185502.614359275
30712,6185502.614359275
30713,6185502.614359275
30714,6185502.614359275
30715,6185502.614359275
30716,6185502.614359275
30717,6185502.614359275
30718,6185502.614359275
30719,6185502.614359275
30720,6185502.614359275
30721,6185502.614359275
30722,6185502.614359275
30723,6185502.614359275
30724,6185502.614359275
30725,6185502.614359275
30726,6185502.614359275
30727,6185502.614359275
30728,6185502.614359275
30729,6185502.614359275
30730,6185502.614359275
30731,6185502.614359275
30732,6185502.614359275
30733,6185502.614359275
30734,6185502.614359275
30735,6185502.614359275
30736,6185502.614359275
30737,6185502.614359275
30738,6185502.614359275
30739,6185502.614359275
30740,6185502.614359275
30741,6185502.614359275
30742,6185502.614359275
30743,6185502.614359275
30744,6185502.614359275
30745,6185502.614359275
30746,6185502.614359275
30747,6185502.614359275
30748,6185502.614359275
30749,6185502.614359275
30750,6185502.614359275
30751,6185502.614359275
30752,6185502.614359275
30753,6185502.614359275
30754,6185502.614359275
30755,6185502.614359275
30756,6185502.614359275
30757,6185502.614359275
30758,6185502.614359275
30759,6185502.614359275
30760,6185502.614359275
30761,6185502.614359275
30762,6185502.614359275
30763,6185502.614359275
30764,6185502.614359275
30765,6185502.614359275
30766,6185502.614359275
30767,6185502.614359275
30768,6185502.614359275
30769,6185502.614359275
30770,6185502.614359275
30771,6185502.614359275
30772,6185502.614359275
30773,6185502.614359275
30774,6185502.614359275
30775,6185502.614359275
30776,6185502.614359275
30777,6185502.614359275
30778,6185502.614359275
30779,6185502.614359275
30780,6185502.614359275
30781,6185502.614359275
30782,6185502.614359275
30783,6185502.614359275
30784,6185502.614359275
30785,6185502.614359275
30786,6185502.614359275
30787,6185502.614359275
30788,6185502.614359275
30789,6185502.614359275
30790,6185502.614359275
30791,6185502.614359275
30792,6185502.614359275
30793,6185502.614359275
30794,6185502.614359275
30795,6185502.614359275
30796,6185502.614359275
30797,6185502.614359275
30798,6185502.614359275
30799,6185502.614359275
30800,6185502.614359275
30801,6185502.614359275
30802,6185502.614359275
30803,6185502.614359275
30804,6185502.614359275
30805,6185502.614359275
30806,6185502.614359275
30807,6185502.614359275
30808,6185502.614359275
30809,6185502.614359275
30810,6185502.614359275
30811,6185502.614359275
30812,6185502.614359275
30813,6185502.614359275
30814,6185502.614359275
30815,6185502.614359275
30816,6185502.614359275
30817,6185502.614359275
30818,6185502.614359275
30819,6185502.614359275
30820,6185502.614359275
30821,6185502.614359275
30822,6185502.614359275
30823,6185502.614359275
30824,6185502.614359275
30825,6185502.614359275
30826,6185502.614359275
30827,6185502.614359275
30828,6185502.614359275
30829,6185502.614359275
30830,6185502.614359275
30831,6185502.614359275
30832,6185502.614359275
30833,6185502.614359275
30834,6185502.614359275
30835,6185502.614359275
30836,6185502.614359275
30837,6185502.614359275
30838,6185502.614359275
30839,6185502.614359275
30840,6185502.614359275
30841,6185502.614359275
30842,6185502.614359275
30843,6185502.614359275
30844,6185502.614359275
30845,6185502.614359275
30846,6185502.614359275
30847,6185502.614359275
30848,6185502.614359275
30849,6185502.614359275
30850,6185502.614359275
30851,6185502.614359275
30852,6185502.614359275
30853,6185502.614359275
30854,6185502.614359275
30855,6185502.614359275
30856,6185502.614359275
30857,6185502.614359275
30858,6185502.614359275
30859,6185502.614359275
30860,6185502.614359275
30861,6185502.614359275
30862,6185502.614359275
30863,6185502.614359275
30864,6185502.614359275
30865,6185502.614359275
30866,6185502.614359275
30867,6185502.614359275
30868,6185502.614359275
30869,6185502.614359275
30870,6185502.614359275
30871,6185502.614359275
30872,6185502.614359275
30873,6185502.614359275
30874,6185502.614359275
30875,6185502.614359275
30876,6185502.614359275
30877,6185502.614359275
30878,6185502.614359275
30879,6185502.614359275
30880,6185502.614359275
30881,6185502.614359275
30882,6185502.614359275
30883,6185502.614359275
30884,6185502.614359275
30885,6185502.614359275
30886,6185502.614359275
30887,6185502.614359275
30888,6185502.614359275
30889,6185502.614359275
30890,6185502.614359275
30891,6185502.614359275
30892,6185502.614359275
30893,6185502.614359275
30894,6185502.614359275
30895,6185502.614359275
30896,6185502.614359275
30897,6185502.614359275
30898,6185502.614359275
30899,6185502.614359275
30900,6185502.614359275
30901,6185502.614359275
30902,6185502.614359275
30903,6185502.614359275
30904,6185502.614359275
30905,6185502.614359275
30906,6185502.614359275
30907,6185502.614359275
30908,6185502.614359275
30909,6185502.614359275
30910,6185502.614359275
30911,6185502.614359275
30912,6185502.614359275
30913,6185502.614359275
30914,6185502.614359275
30915,6185502.614359275
30916,6185502.614359275
30917,6185502.614359275
30918,6185502.614359275
30919,6185502.614359275
30920,6185502.614359275
30921,6185502.614359275
30922,6185502.614359275
30923,6185502.614359275
30924,6185502.614359275
30925,6185502.614359275
30926,6185502.614359275
30927,6185502.614359275
30928,6185502.614359275
30929,6185502.614359275
30930,6185502.614359275
30931,6185502.614359275
30932,6185502.614359275
30933,6185502.614359275
30934,6185502.614359275
30935,6185502.614359275
30936,6185502.614359275
30937,6185502.614359275
30938,6185502.614359275
30939,6185502.614359275
30940,6185502.614359275
30941,6185502.614359275
30942,6185502.614359275
30943,6185502.614359275
30944,6185502.614359275
30945,6185502.614359275
30946,6185502.614359275
30947,6185502.614359275
30948,6185502.614359275
30949,6185502.614359275
30950,6185502.614359275
30951,6185502.614359275
30952,6185502.614359275
30953,6185502.614359275
30954,6185502.614359275
30955,6185502.614359275
30956,6185502.614359275
30957,6185502.614359275
30958,6185502.614359275
30959,6185502.614359275
30960,6185502.614359275
30961,6185502.614359275
30962,6185502.614359275
30963,6185502.614359275
30964,6185502.614359275
30965,6185502.614359275
30966,6185502.614359275
30967,6185502.614359275
30968,6185502.614359275
30969,6185502.614359275
30970,6185502.614359275
30971,6185502.614359275
30972,6185502.614359275
30973,6185502.614359275
30974,6185502.614359275
30975,6185502.614359275
30976,6185502.614359275
30977,6185502.614359275
30978,6185502.614359275
30979,6185502.614359275
30980,6185502.614359275
30981,6185502.614359275
30982,6185502.614359275
30983,6185502.614359275
30984,6185502.614359275
30985,6185502.614359275
30986,6185502.614359275
30987,6185502.614359275
30988,6185502.614359275
30989,6185502.614359275
30990,6185502.614359275
30991,6185502.614359275
30992,6185502.614359275
30993,6185502.614359275
30994,6185502.614359275
30995,6185502.614359275
30996,6185502.614359275
30997,6185502.614359275
30998,6185502.614359275
30999,6185502.614359275
31000,6185502.614359275
31001,6185502.614359275
31002,6185502.614359275
31003,6185502.614359275
31004,6185502.614359275
31005,6185502.614359275
31006,6185502.614359275
31007,6185502.614359275
31008,6185502.614359275
31009,6185502.614359275
31010,6185502.614359275
31011,6185502.614359275
31012,6185502.614359275
31013,6185502.614359275
31014,6185502.614359275
31015,6185502.614359275
31016,6185502.614359275
31017,6185502.614359275
31018,6185502.614359275
31019,6185502.614359275
31020,6185502.614359275
31021,6185502.614359275
31022,6185502.614359275
31023,6185502.614359275
31024,6185502.614359275
31025,6185502.614359275
31026,6185502.614359275
31027,6185502.614359275
