id,price_doc
30474,3858117.9648860223
30475,7648838.625551114
30476,4660191.167881058
30477,4716075.870192918
30478,4090979.7700249036
30479,7083800.227627815
30480,4322698.942575555
30481,3909467.8983292105
30482,4143915.2394524487
30483,3710224.6709907795
30484,4579275.151984879
30485,4005263.8332378897
30486,2836300.995377201
30487,3248421.5782801234
30488,4902106.2346871905
30489,5552085.023226725
30490,12995901.464614613
30491,12155689.356922654
30492,4799030.641166918
30493,9969765.637823252
30494,6223777.040347418
30495,8355623.461982432
30496,9842623.242386332
30497,7707028.562619103
30498,3325114.830307769
30499,7587158.697852093
30500,8893516.958777959
30501,5685205.683749578
30502,2537082.9956877455
30503,4888578.327786462
30504,4559853.209376305
30505,10112410.37737597
30506,3170322.358863805
30507,3962687.797894366
30508,5665760.830055532
30509,6449126.970080747
30510,6801929.475285284
30511,5916490.323762222
30512,5633287.5092119565
30513,4435313.437908825
30514,4126851.2241022107
30515,6554270.579974769
30516,4770477.375644653
30517,8834232.224129083
30518,5479796.881868249
30519,3609560.1838500975
30520,4847616.097120922
30521,4068520.76535321
30522,7008237.531451929
30523,5193533.382863662
30524,7671216.717050261
30525,5370149.954992248
30526,3928800.828644179
30527,4901256.541448803
30528,5082444.678398317
30529,5037138.190573339
30530,5049672.612702731
30531,9632765.980156332
30532,4496790.185552077
30533,8008651.788703818
30534,6174324.0795008335
30535,6682702.686186356
30536,5005236.904156114
30537,8678027.117523639
30538,3900483.478936953
30539,9465852.022661492
30540,6777867.7694602795
30541,6917884.388067442
30542,2160052.2023539613
30543,3932046.184670407
30544,7570585.770241135
30545,6462577.007170762
30546,3702804.1451256378
30547,6913471.340117784
30548,4166969.142599383
30549,4483250.708857387
30550,8517574.64956172
30551,4290491.323369964
30552,2152307.8005414396
30553,8197341.399904523
30554,9129603.42029985
30555,6597040.815543393
30556,7247871.904712095
30557,7228858.192004602
30558,7143771.862661965
30559,5978897.538880643
30560,4622076.561296012
30561,5611176.650668244
30562,7859133.325410068
30563,3921820.4784335187
30564,5689889.788742394
30565,6803848.065023545
30566,6755441.790602278
30567,2193318.3295745086
30568,7785401.531946502
30569,7784776.281839112
30570,4720539.109038254
30571,5830662.954597003
30572,4039175.1534198723
30573,4620418.386156671
30574,5605362.572405949
30575,4928239.434398863
30576,3242323.853665669
30577,4465636.343868281
30578,3366122.0011243406
30579,5903420.849628718
30580,4248516.001464446
30581,3854471.730996813
30582,8477015.711560082
30583,6237650.362195627
30584,3398319.4458575207
