id,price_doc
30474,6342857.142857143
30475,8888910.42857143
30476,6168534.571428572
30477,3592031.8571428573
30478,5113511.0
30479,10100635.42857143
30480,4507888.857142857
30481,4418120.285714285
30482,4756934.0
30483,5175404.428571428
30484,6306105.428571428
30485,5216528.714285715
30486,3779747.714285714
30487,4739785.714285715
30488,6670533.428571428
30489,5593500.0
30490,22884706.0
30491,21801465.714285713
30492,6120573.571428572
30493,14357142.857142856
30494,7640443.142857143
30495,10181137.57142857
30496,5881727.142857143
30497,9553854.142857144
30498,6428571.428571428
30499,7278571.428571428
30500,10871482.142857144
30501,8171428.571428572
30502,3584282.285714286
30503,7507555.142857143
30504,6163758.142857143
30505,10524827.285714285
30506,2914316.0
30507,5196175.285714285
30508,6177060.571428572
30509,8171428.571428572
30510,10095148.0
30511,7864285.714285715
30512,6693249.857142857
30513,4507888.857142857
30514,3247446.285714286
30515,9340682.857142856
30516,6641151.714285715
30517,10100635.42857143
30518,8867203.714285715
30519,7319356.0
30520,8265331.428571428
30521,7250000.0
30522,8374810.714285715
30523,9014285.714285715
30524,6692857.142857143
30525,21135714.285714287
30526,5564679.857142857
30527,7038664.428571428
30528,8292857.142857143
30529,5645714.285714285
30530,6722105.571428572
30531,12451428.57142857
30532,4975816.571428572
30533,11321428.57142857
30534,7009306.857142857
30535,10459562.42857143
30536,5598314.285714285
30537,10730000.0
30538,6851428.571428572
30539,5516991.428571428
30540,10412563.857142856
30541,12357142.857142856
30542,2069788.0
30543,5778571.428571428
30544,6442714.285714285
30545,8842857.142857144
30546,3903507.1428571427
30547,10352328.714285715
30548,4191240.0
30549,6295511.285714285
30550,9421428.57142857
30551,4722617.714285715
30552,2069788.0
30553,6378571.428571428
30554,9874477.285714285
30555,6410379.142857143
30556,9555820.714285715
30557,10457794.0
30558,7261594.285714285
30559,7827142.857142857
30560,11730037.142857144
30561,8664285.714285715
30562,13838383.857142856
30563,4301202.285714285
30564,10021428.57142857
30565,7349086.857142857
30566,6024450.0
30567,2069788.0
30568,7807142.857142857
30569,7471428.571428572
30570,7114285.714285715
30571,8823393.57142857
30572,5587575.571428572
30573,6081878.428571428
30574,7110428.571428572
30575,10271428.57142857
30576,4739785.714285715
30577,6983222.857142857
30578,2976930.285714286
30579,7892857.142857143
30580,3407142.8571428573
30581,5971428.571428572
30582,11928127.142857144
30583,7486246.0
30584,5785714.285714285
30585,2843320.1428571427
30586,9226687.285714285
30587,6233231.714285715
30588,11637381.142857144
30589,8203571.428571428
30590,9042857.142857144
30591,6667571.428571428
30592,7435714.285714285
30593,7866841.428571428
30594,5516991.428571428
30595,9572273.42857143
30596,8011028.714285715
30597,6104896.142857143
30598,9780935.857142856
30599,11385928.57142857
30600,6823508.0
30601,6868571.428571428
30602,2024559.7142857143
30603,12381120.714285715
30604,5500000.0
30605,6150382.714285715
30606,11227157.142857144
30607,6742857.142857143
30608,8137072.142857143
30609,5544728.571428572
30610,3614430.285714286
30611,6177060.571428572
30612,7042857.142857143
30613,8371972.857142857
30614,18227716.57142857
30615,7541428.571428572
30616,6177060.571428572
30617,7632857.142857143
30618,5785714.285714285
30619,4075754.5714285714
30620,2702733.1428571427
30621,11851465.714285715
30622,16264285.714285715
30623,7016428.571428572
30624,6630675.571428572
30625,8374810.714285715
30626,8114285.714285715
30627,7385714.285714285
30628,6104896.142857143
30629,7609571.142857143
30630,4761293.0
30631,6625541.571428572
30632,3872889.0
30633,6528571.428571428
30634,8945714.285714285
30635,9780935.857142856
30636,5371428.571428572
30637,9226995.57142857
30638,8842857.142857144
30639,9361755.57142857
30640,4717980.142857143
30641,8111312.0
30642,6007142.857142857
30643,8263465.142857143
30644,9897366.857142856
30645,10392857.142857144
30646,6961428.571428572
30647,5640204.857142857
30648,16137879.142857144
30649,2702733.1428571427
30650,6742857.142857143
30651,2998656.0
30652,4222686.428571428
30653,10128164.285714285
30654,5403722.0
30655,19464023.714285713
30656,3701272.8571428573
30657,3921428.5714285714
30658,7448225.714285715
30659,5167002.428571428
30660,9314285.714285715
30661,8339335.142857143
30662,8095104.285714285
30663,22137321.714285713
30664,9643954.285714285
30665,5544728.571428572
30666,2931040.714285714
30667,4403459.285714285
30668,9044476.0
30669,4746180.0
30670,2613035.285714286
30671,7900000.0
30672,19464023.714285713
30673,8350000.0
30674,7465714.285714285
30675,2069788.0
30676,10102036.57142857
30677,7942857.142857143
30678,11791104.57142857
30679,5185714.285714285
30680,4775735.714285715
30681,2659850.0
30682,7228571.428571428
30683,9893264.285714285
30684,12406373.714285715
30685,7367857.142857143
30686,9340682.857142856
30687,5256702.285714285
30688,5216528.714285715
30689,15807142.857142856
30690,16137879.142857144
30691,7396428.571428572
30692,7078571.428571428
30693,8728571.42857143
30694,9571428.57142857
30695,7431013.571428572
30696,9221428.57142857
30697,16262660.57142857
30698,8907142.857142856
30699,7107142.857142857
30700,5629239.0
30701,9897366.857142856
30702,8021428.571428572
30703,4037601.4285714286
30704,13136438.42857143
30705,7889285.714285715
30706,16137879.142857144
30707,3614509.714285714
30708,13471428.57142857
30709,6266629.428571428
30710,6042857.142857143
30711,5324183.142857143
30712,4336775.285714285
30713,10171428.57142857
30714,8642857.142857144
30715,4270503.428571428
30716,9853464.42857143
30717,8171428.571428572
30718,8600000.0
30719,12566300.0
30720,6545714.285714285
30721,9092775.42857143
30722,5336957.285714285
30723,6228559.714285715
30724,11213835.857142856
30725,6514285.714285715
30726,10658164.857142856
30727,9399035.57142857
30728,8846161.714285715
30729,3247446.285714286
30730,6171428.571428572
30731,6415191.714285715
30732,11329829.42857143
30733,7976928.571428572
30734,8339335.142857143
30735,6181083.142857143
30736,6662033.142857143
30737,7471428.571428572
30738,6461565.571428572
30739,3247446.285714286
30740,6835903.714285715
30741,12566300.0
30742,4565509.857142857
30743,5468953.285714285
30744,8095104.285714285
30745,8112996.0
30746,6181083.142857143
30747,15242857.142857144
30748,16233719.857142856
30749,9450682.857142856
30750,7075444.142857143
30751,4083387.0
30752,10128164.285714285
30753,11071967.714285715
30754,8157142.857142857
30755,3614509.714285714
30756,5516991.428571428
30757,6564285.714285715
30758,8316058.571428572
30759,7168571.428571428
30760,3247446.285714286
30761,11683184.142857144
30762,7454901.285714285
